100 0.294743 1 0.029474 10
200 3.310405 1 0.331041 10
300 14.713241 1 1.471324 10
400 44.710005 1 4.471000 10
500 99.305081 1 9.930508 10
600 188.320515 1 18.832051 10
700 317.837234 1 31.783723 10
800 488.151298 1 48.815130 10
900 707.529760 1 70.752976 10
1000 978.275791 1 97.827579 10
1100 1311.991031 1 131.199103 10
1200 1706.399967 1 170.639997 10
1300 2176.045794 1 217.604579 10
1400 2721.416568 1 272.141657 10
1500 3355.393002 1 335.539300 10
1600 4074.327576 1 407.432758 10
1700 4891.532090 1 489.153209 10
1800 5808.137052 1 580.813705 10
1900 6833.927943 1 683.392794 10
2000 7972.992705 1 797.299270 10
