50 0.021508 2 0.002151 10
100 0.055825 2 0.005582 10
150 0.118562 2 0.011856 10
200 0.216363 2 0.021636 10
250 0.342619 2 0.034262 10
300 0.491439 2 0.049144 10
350 0.674938 2 0.067494 10
400 0.879801 2 0.087980 10
450 1.118528 2 0.111853 10
500 1.378086 2 0.137809 10
550 1.674088 2 0.167409 10
600 1.976323 2 0.197632 10
650 2.328709 2 0.232871 10
700 2.689888 2 0.268989 10
750 3.100698 2 0.310070 10
800 3.511486 2 0.351149 10
850 3.974661 2 0.397466 10
900 4.446234 2 0.444623 10
950 4.974237 2 0.497424 10
1000 5.486265 2 0.548626 10
1050 6.076817 2 0.607682 10
1100 6.641080 2 0.664108 10
1150 7.259438 2 0.725944 10
1200 7.876262 2 0.787626 10
1250 8.573654 2 0.857365 10
1300 9.257692 2 0.925769 10
1350 9.990043 2 0.999004 10
1400 10.727279 2 1.072728 10
1450 11.531387 2 1.153139 10
1500 12.333490 2 1.233349 10
1550 13.162604 2 1.316260 10
1600 13.983056 2 1.398306 10
1650 14.881279 2 1.488128 10
1700 15.808225 2 1.580823 10
1750 16.723695 2 1.672370 10
1800 17.671905 2 1.767190 10
1850 18.682304 2 1.868230 10
1900 19.725916 2 1.972592 10
1950 20.746823 2 2.074682 10
2000 21.803073 2 2.180307 10
2050 22.925141 2 2.292514 10
2100 24.084018 2 2.408402 10
2150 25.191642 2 2.519164 10
2200 26.353776 2 2.635378 10
2250 27.583595 2 2.758359 10
2300 28.890112 2 2.889011 10
2350 30.082038 2 3.008204 10
2400 31.355466 2 3.135547 10
2450 32.714416 2 3.271442 10
2500 34.149926 2 3.414993 10
