50 0.035104 2 0.003510 10
100 0.170186 2 0.017019 10
150 0.493018 2 0.049302 10
200 1.115532 2 0.111553 10
250 2.112294 2 0.211229 10
300 3.610135 2 0.361014 10
350 5.688804 2 0.568880 10
400 8.465580 2 0.846558 10
450 12.032027 2 1.203203 10
500 16.462088 2 1.646209 10
550 21.996111 2 2.199611 10
600 28.677690 2 2.867769 10
650 36.822577 2 3.682258 10
700 45.418869 2 4.541887 10
750 56.147335 2 5.614734 10
800 67.675346 2 6.767535 10
850 80.875034 2 8.087503 10
900 96.763046 2 9.676305 10
950 112.982482 2 11.298248 10
1000 131.869198 2 13.186920 10
1050 153.381240 2 15.338124 10
1100 176.629693 2 17.662969 10
1150 202.257933 2 20.225793 10
1200 230.658208 2 23.065821 10
1250 263.284780 2 26.328478 10
1300 293.411466 2 29.341147 10
