100 0.313241 64 0.031324 10
200 0.588405 64 0.058840 10
300 0.550419 64 0.055042 10
400 0.799698 64 0.079970 10
500 1.143041 64 0.114304 10
600 1.509251 64 0.150925 10
700 2.034668 64 0.203467 10
800 2.679158 64 0.267916 10
900 3.342067 64 0.334207 10
1000 4.288560 64 0.428856 10
1100 6.255465 64 0.625546 10
1200 8.503837 64 0.850384 10
1300 10.613460 64 1.061346 10
1400 13.492447 64 1.349245 10
1500 15.948223 64 1.594822 10
1600 18.940807 64 1.894081 10
1700 20.061304 64 2.006130 10
1800 23.497290 64 2.349729 10
1900 26.597348 64 2.659735 10
2000 28.798032 64 2.879803 10
