100 0.163858 64
200 0.403985 64
300 1.582006 64
400 2.219704 64
500 2.500867 64
600 2.798531 64
700 2.792441 64
800 2.836990 64
900 2.859864 64
1000 2.730552 64
1100 2.292881 64
1200 1.992246 64
1300 1.866544 64
1400 1.717923 64
1500 1.693522 64
1600 1.595542 64
1700 1.690025 64
1800 1.625883 64
1900 1.597675 64
2000 1.641435 64
