50 0.766924 5 0.076692 10
100 1.398309 5 0.139831 10
150 1.949629 5 0.194963 10
200 2.772413 5 0.277241 10
250 3.445830 5 0.344583 10
300 4.331598 5 0.433160 10
350 9.113659 5 0.911366 10
400 11.717595 5 1.171760 10
450 15.529712 5 1.552971 10
500 17.968943 5 1.796894 10
550 20.713736 5 2.071374 10
600 23.744062 5 2.374406 10
650 26.918930 5 2.691893 10
700 31.825438 5 3.182544 10
750 35.882714 5 3.588271 10
800 41.790806 5 4.179081 10
850 47.703039 5 4.770304 10
900 53.855531 5 5.385553 10
950 68.009839 5 6.800984 10
1000 97.025019 5 9.702502 10
1050 108.356228 5 10.835623 10
1100 115.106406 5 11.510641 10
1150 124.493247 5 12.449325 10
1200 135.844592 5 13.584459 10
1250 146.517976 5 14.651798 10
1300 159.057709 5 15.905771 10
1350 170.302932 5 17.030293 10
1400 183.991595 5 18.399160 10
1450 197.972687 5 19.797269 10
1500 212.354029 5 21.235403 10
1550 237.017939 5 23.701794 10
1600 250.028070 5 25.002807 10
1650 261.163197 5 26.116320 10
1700 280.059139 5 28.005914 10
1750 302.447114 5 30.244711 10
1800 318.623733 5 31.862373 10
1850 345.045336 5 34.504534 10
1900 366.506597 5 36.650660 10
1950 388.090024 5 38.809002 10
2000 413.532914 5 41.353291 10
2050 448.381412 5 44.838141 10
2100 475.239482 5 47.523948 10
2150 515.016466 5 51.501647 10
2200 532.203215 5 53.220321 10
2250 555.815070 5 55.581507 10
2300 594.794731 5 59.479473 10
2350 632.110588 5 63.211059 10
2400 684.279282 5 68.427928 10
2450 682.517126 5 68.251713 10
2500 721.164848 5 72.116485 10
