100 0.418770 8
200 1.328130 8
300 1.762681 8
400 2.086556 8
500 2.355452 8
600 2.525377 8
700 2.342802 8
800 2.243499 8
900 2.161397 8
1000 2.095153 8
1100 2.045359 8
1200 1.972511 8
1300 1.932503 8
1400 1.918533 8
1500 1.878338 8
1600 1.864066 8
1700 1.839543 8
1800 1.840885 8
1900 1.830028 8
2000 1.816408 8
