100 1.366051 8 0.136605 10
200 2.030530 8 0.203053 10
300 3.166757 8 0.316676 10
400 5.331648 8 0.533165 10
500 13.550260 8 1.355026 10
600 25.579727 8 2.557973 10
700 51.307673 8 5.130767 10
800 85.267955 8 8.526796 10
900 135.280755 8 13.528075 10
1000 184.786060 8 18.478606 10
1100 249.548875 8 24.954888 10
1200 334.646547 8 33.464655 10
1300 426.470540 8 42.647054 10
1400 546.003193 8 54.600319 10
1500 654.551851 8 65.455185 10
1600 814.615919 8 81.461592 10
1700 948.640575 8 94.864058 10
1800 1146.249840 8 114.624984 10
1900 1321.404138 8 132.140414 10
2000 1534.308628 8 153.430863 10
