2 0.000068s 10
2 0.000179s 20
2 0.000322s 30
2 0.000538s 40
2 0.000845s 50
2 0.001262s 60
2 0.001807s 70
2 0.002510s 80
2 0.003360s 90
2 0.004422s 100
2 0.030370s 200
2 0.287065s 300
2 1.096228s 400
2 2.063862s 500
2 4.111693s 600
2 6.813539s 700
2 9.948858s 800
2 14.812779s 900
2 21.065883s 1000
2 542.668493s 3000
