50 0.056298 5 0.005630 10
100 0.146931 5 0.014693 10
150 0.316616 5 0.031662 10
200 0.605421 5 0.060542 10
250 1.036558 5 0.103656 10
300 1.638571 5 0.163857 10
350 2.479340 5 0.247934 10
400 3.597379 5 0.359738 10
450 5.053969 5 0.505397 10
500 6.783170 5 0.678317 10
550 8.850495 5 0.885049 10
600 11.666529 5 1.166653 10
650 14.696131 5 1.469613 10
700 18.016773 5 1.801677 10
750 21.988490 5 2.198849 10
800 26.721587 5 2.672159 10
850 31.981123 5 3.198112 10
900 38.068861 5 3.806886 10
950 45.321708 5 4.532171 10
1000 52.916527 5 5.291653 10
1050 59.535413 5 5.953541 10
1100 68.582064 5 6.858206 10
1150 78.295188 5 7.829519 10
1200 89.316212 5 8.931621 10
1250 103.326369 5 10.332637 10
1300 113.392128 5 11.339213 10
