50 0.015738 1 0.001574 10
100 0.069999 1 0.007000 10
150 0.134985 1 0.013499 10
200 0.247882 1 0.024788 10
250 0.460917 1 0.046092 10
300 0.633033 1 0.063303 10
350 0.823043 1 0.082304 10
400 1.291320 1 0.129132 10
450 1.502520 1 0.150252 10
500 1.925999 1 0.192600 10
550 2.283217 1 0.228322 10
600 2.788358 1 0.278836 10
650 3.138451 1 0.313845 10
700 3.805669 1 0.380567 10
750 4.270428 1 0.427043 10
800 4.946412 1 0.494641 10
850 5.309470 1 0.530947 10
900 6.124733 1 0.612473 10
950 6.775393 1 0.677539 10
1000 7.738074 1 0.773807 10
1050 8.302517 1 0.830252 10
1100 9.204421 1 0.920442 10
1150 10.135612 1 1.013561 10
1200 11.646205 1 1.164620 10
1250 11.780842 1 1.178084 10
1300 13.181314 1 1.318131 10
1350 14.055261 1 1.405526 10
1400 15.272416 1 1.527242 10
1450 15.805179 1 1.580518 10
1500 16.895994 1 1.689599 10
1550 18.522306 1 1.852231 10
1600 20.341350 1 2.034135 10
1650 20.858046 1 2.085805 10
1700 21.889067 1 2.188907 10
1750 24.117363 1 2.411736 10
1800 25.405590 1 2.540559 10
1850 26.989861 1 2.698986 10
1900 30.518385 1 3.051839 10
1950 30.241450 1 3.024145 10
2000 31.163120 1 3.116312 10
2050 34.473320 1 3.447332 10
2100 36.343084 1 3.634308 10
2150 37.291774 1 3.729177 10
2200 38.053673 1 3.805367 10
2250 40.381615 1 4.038162 10
2300 42.688781 1 4.268878 10
2350 44.941495 1 4.494149 10
2400 47.295660 1 4.729566 10
2450 47.516872 1 4.751687 10
2500 47.836619 1 4.783662 10
