50 0.007908 1 0.000791 10
100 0.036177 1 0.003618 10
150 0.057776 1 0.005778 10
200 0.144215 1 0.014421 10
250 0.229297 1 0.022930 10
300 0.267430 1 0.026743 10
350 0.446607 1 0.044661 10
400 0.572830 1 0.057283 10
450 0.876454 1 0.087645 10
500 0.899654 1 0.089965 10
550 1.292714 1 0.129271 10
600 1.316309 1 0.131631 10
650 1.815367 1 0.181537 10
700 2.066663 1 0.206666 10
750 2.437772 1 0.243777 10
800 2.701578 1 0.270158 10
850 3.200736 1 0.320074 10
900 3.538334 1 0.353833 10
950 3.383774 1 0.338377 10
1000 4.286348 1 0.428635 10
1050 4.831837 1 0.483184 10
1100 5.140687 1 0.514069 10
1150 5.679653 1 0.567965 10
1200 6.130692 1 0.613069 10
1250 6.863181 1 0.686318 10
1300 7.229911 1 0.722991 10
1350 7.852126 1 0.785213 10
1400 8.345262 1 0.834526 10
1450 9.162482 1 0.916248 10
1500 9.702107 1 0.970211 10
1550 10.285857 1 1.028586 10
1600 10.877272 1 1.087727 10
1650 11.901945 1 1.190195 10
1700 12.405809 1 1.240581 10
1750 13.112205 1 1.311221 10
1800 15.807166 1 1.580717 10
1850 14.890874 1 1.489087 10
1900 15.520965 1 1.552097 10
1950 16.072268 1 1.607227 10
2000 17.008755 1 1.700875 10
2050 18.296241 1 1.829624 10
2100 18.958620 1 1.895862 10
2150 19.719856 1 1.971986 10
2200 20.591633 1 2.059163 10
2250 21.916501 1 2.191650 10
2300 26.072486 1 2.607249 10
2350 23.299366 1 2.329937 10
2400 24.431146 1 2.443115 10
2450 26.096718 1 2.609672 10
2500 26.913444 1 2.691344 10
