50 0.028690 2
100 0.155559 2
150 0.304350 2
200 0.459007 2
250 0.750351 2
300 1.201648 2
350 1.168557 2
400 1.435928 2
450 1.530646 2
500 1.601266 2
550 1.660450 2
600 1.735639 2
650 1.753130 2
700 1.754165 2
750 1.768734 2
800 1.785879 2
850 1.784469 2
900 1.816160 2
950 1.851443 2
1000 1.862697 2
1050 1.866553 2
1100 1.873754 2
1150 1.881602 2
1200 1.882593 2
1250 1.848196 2
1300 1.820502 2
1350 1.822831 2
1400 1.889416 2
1450 1.903155 2
1500 1.943512 2
