50 2.550176 6 0.255018 10
100 2.219474 6 0.221947 10
150 2.004680 6 0.200468 10
200 7.190760 6 0.719076 10
250 5.508101 6 0.550810 10
300 6.894005 6 0.689401 10
350 10.625279 6 1.062528 10
400 12.700297 6 1.270030 10
450 15.066053 6 1.506605 10
500 18.209287 6 1.820929 10
550 20.227123 6 2.022712 10
600 24.372537 6 2.437254 10
650 29.210077 6 2.921008 10
700 32.174210 6 3.217421 10
750 36.169081 6 3.616908 10
800 43.945615 6 4.394561 10
850 48.205198 6 4.820520 10
900 54.894690 6 5.489469 10
950 63.415402 6 6.341540 10
1000 71.522245 6 7.152225 10
1050 81.983675 6 8.198368 10
1100 91.872152 6 9.187215 10
1150 102.111971 6 10.211197 10
1200 116.616764 6 11.661676 10
1250 138.948053 6 13.894805 10
1300 149.264966 6 14.926497 10
1350 164.719960 6 16.471996 10
1400 182.153494 6 18.215349 10
1450 199.760536 6 19.976054 10
1500 218.613190 6 21.861319 10
1550 241.861023 6 24.186102 10
1600 254.907194 6 25.490719 10
1650 278.303350 6 27.830335 10
1700 304.932600 6 30.493260 10
1750 325.202246 6 32.520225 10
1800 355.781366 6 35.578137 10
1850 379.671311 6 37.967131 10
1900 401.490087 6 40.149009 10
1950 440.535370 6 44.053537 10
2000 464.347496 6 46.434750 10
2050 504.102578 6 50.410258 10
2100 539.741545 6 53.974154 10
2150 580.549667 6 58.054967 10
2200 605.771089 6 60.577109 10
2250 647.332966 6 64.733297 10
2300 694.753201 6 69.475320 10
2350 727.413387 6 72.741339 10
2400 779.603619 6 77.960362 10
2450 825.513933 6 82.551393 10
2500 868.071937 6 86.807194 10
