50 0.010036 2 0.001004 10
100 0.036707 2 0.003671 10
150 0.067530 2 0.006753 10
200 0.121816 2 0.012182 10
250 0.236232 2 0.023623 10
300 0.305909 2 0.030591 10
350 0.452386 2 0.045239 10
400 0.720292 2 0.072029 10
450 0.935228 2 0.093523 10
500 1.185676 2 0.118568 10
550 1.443834 2 0.144383 10
600 1.732380 2 0.173238 10
650 2.024190 2 0.202419 10
700 2.354876 2 0.235488 10
750 2.707442 2 0.270744 10
800 3.097603 2 0.309760 10
850 3.484766 2 0.348477 10
900 3.906906 2 0.390691 10
950 4.392509 2 0.439251 10
1000 4.875979 2 0.487598 10
1050 5.378294 2 0.537829 10
1100 5.895647 2 0.589565 10
1150 6.467429 2 0.646743 10
1200 7.023194 2 0.702319 10
1250 7.629150 2 0.762915 10
1300 8.268447 2 0.826845 10
1350 8.919547 2 0.891955 10
1400 9.592849 2 0.959285 10
1450 10.303612 2 1.030361 10
1500 11.127683 2 1.112768 10
