50 0.082065 3 0.008207 10
100 0.266034 3 0.026603 10
150 0.282208 3 0.028221 10
200 0.602296 3 0.060230 10
250 0.998748 3 0.099875 10
300 1.490960 3 0.149096 10
350 2.357583 3 0.235758 10
400 3.612910 3 0.361291 10
450 4.972557 3 0.497256 10
500 8.173085 3 0.817309 10
550 10.598613 3 1.059861 10
600 9.763232 3 0.976323 10
650 12.370341 3 1.237034 10
700 15.693036 3 1.569304 10
750 18.600681 3 1.860068 10
800 22.048941 3 2.204894 10
850 26.054645 3 2.605465 10
900 30.268236 3 3.026824 10
950 35.608949 3 3.560895 10
1000 40.591714 3 4.059171 10
1050 46.496119 3 4.649612 10
1100 51.941226 3 5.194123 10
1150 59.500291 3 5.950029 10
1200 67.367297 3 6.736730 10
1250 75.471775 3 7.547177 10
1300 84.277780 3 8.427778 10
1350 92.599171 3 9.259917 10
1400 101.523027 3 10.152303 10
1450 115.472256 3 11.547226 10
1500 121.877880 3 12.187788 10
