50 0.290418 2 0.029042 10
100 0.578146 2 0.057815 10
150 1.293191 2 0.129319 10
200 2.578376 2 0.257838 10
250 4.305844 2 0.430584 10
300 7.019059 2 0.701906 10
350 10.549405 2 1.054940 10
400 15.943458 2 1.594346 10
450 22.281013 2 2.228101 10
500 30.603301 2 3.060330 10
550 40.419122 2 4.041912 10
600 52.441194 2 5.244119 10
650 66.219595 2 6.621960 10
700 82.435699 2 8.243570 10
750 101.110593 2 10.111059 10
800 122.150364 2 12.215036 10
850 146.176004 2 14.617600 10
900 172.848828 2 17.284883 10
950 202.728137 2 20.272814 10
1000 235.634379 2 23.563438 10
1050 272.136611 2 27.213661 10
1100 312.512861 2 31.251286 10
1150 356.091359 2 35.609136 10
1200 403.736801 2 40.373680 10
1250 455.471988 2 45.547199 10
1300 511.715719 2 51.171572 10
1350 571.947699 2 57.194770 10
1400 636.965819 2 63.696582 10
1450 706.953933 2 70.695393 10
