100 0.459526 24
200 2.087409 24
300 2.683604 24
400 3.089463 24
500 2.368450 24
600 2.931163 24
700 2.329756 24
800 1.861010 24
900 1.725465 24
1000 1.716295 24
1100 1.628380 24
1200 1.655173 24
1300 1.644951 24
1400 1.672108 24
1500 1.184577 24
1600 1.684893 24
1700 1.640907 24
1800 1.636472 24
1900 1.633637 24
2000 1.641430 24
