50 0.100652 7 0.010065 10
100 0.552918 7 0.055292 10
150 0.431516 7 0.043152 10
200 0.627530 7 0.062753 10
250 0.800056 7 0.080006 10
300 1.262124 7 0.126212 10
350 2.412110 7 0.241211 10
400 1.951871 7 0.195187 10
450 2.448351 7 0.244835 10
500 3.772397 7 0.377240 10
550 3.799569 7 0.379957 10
600 4.608812 7 0.460881 10
650 5.541742 7 0.554174 10
700 6.984028 7 0.698403 10
750 8.004644 7 0.800464 10
800 9.393985 7 0.939399 10
850 12.124591 7 1.212459 10
900 12.864028 7 1.286403 10
950 15.114284 7 1.511428 10
1000 16.996526 7 1.699653 10
1050 19.809384 7 1.980938 10
1100 23.152342 7 2.315234 10
1150 25.627584 7 2.562758 10
1200 29.335770 7 2.933577 10
1250 45.119625 7 4.511963 10
1300 47.081756 7 4.708176 10
1350 41.332490 7 4.133249 10
1400 45.830533 7 4.583053 10
1450 61.974045 7 6.197405 10
1500 62.160025 7 6.216002 10
