100 0.108572 16
200 0.459557 16
300 1.101417 16
400 1.878516 16
500 2.539767 16
600 2.697255 16
700 2.815339 16
800 2.876506 16
900 2.965242 16
1000 2.701178 16
1100 2.601543 16
1200 2.472152 16
1300 2.385461 16
1400 2.326219 16
1500 2.259269 16
1600 2.116672 16
1700 2.127204 16
1800 2.077880 16
1900 2.027367 16
2000 1.989156 16
