50 0.021326 2 0.002133 10
100 0.077505 2 0.007750 10
150 0.242257 2 0.024226 10
200 0.558066 2 0.055807 10
250 1.259896 2 0.125990 10
300 2.183756 2 0.218376 10
350 3.592454 2 0.359245 10
400 6.535920 2 0.653592 10
450 11.540924 2 1.154092 10
500 18.383529 2 1.838353 10
550 26.119833 2 2.611983 10
600 37.380963 2 3.738096 10
650 48.507932 2 4.850793 10
700 67.046728 2 6.704673 10
750 82.691243 2 8.269124 10
800 105.594191 2 10.559419 10
850 130.254437 2 13.025444 10
900 163.424425 2 16.342442 10
950 193.192605 2 19.319260 10
1000 231.049576 2 23.104958 10
1050 268.645018 2 26.864502 10
1100 320.425465 2 32.042546 10
1150 363.632591 2 36.363259 10
1200 415.118726 2 41.511873 10
1250 470.402141 2 47.040214 10
1300 533.939179 2 53.393918 10
1350 597.836231 2 59.783623 10
1400 661.409318 2 66.140932 10
1450 746.162631 2 74.616263 10
1500 825.961245 2 82.596125 10
