50 0.002433 3
100 0.012957 3
150 0.027101 3
200 0.077961 3
250 0.161093 3
300 0.177661 3
350 0.186303 3
400 0.205164 3
450 0.233001 3
500 0.248420 3
550 0.294079 3
600 0.298585 3
650 0.250798 3
700 0.272596 3
750 0.303950 3
800 0.335308 3
850 0.353442 3
900 0.377614 3
950 0.401772 3
1000 0.423959 3
1050 0.444479 3
1100 0.465563 3
1150 0.481682 3
1200 0.501073 3
1250 0.514541 3
1300 0.527460 3
1350 0.534560 3
1400 0.558272 3
1450 0.569469 3
1500 0.580823 3
