50 0.048272 2
100 0.223704 2
150 0.428784 2
200 0.616233 2
250 0.940973 2
300 1.547503 2
350 1.520956 2
400 1.713295 2
450 1.525821 2
500 1.354561 2
550 1.591222 2
600 1.814266 2
650 1.935324 2
700 1.994945 2
750 2.283910 2
800 2.359393 2
850 2.503785 2
900 2.847397 2
950 2.989113 2
1000 3.050064 2
1050 3.154776 2
1100 3.371895 2
1150 3.488069 2
1200 3.601795 2
1250 3.629258 2
1300 3.676084 2
1350 3.800502 2
1400 3.917486 2
1450 3.976265 2
1500 4.096636 2
