100 0.733435 4
200 1.419373 4
300 1.537181 4
400 1.830224 4
500 2.103810 4
600 2.105368 4
700 2.056099 4
800 2.059959 4
900 2.003411 4
1000 1.973543 4
1100 1.930704 4
1200 1.923036 4
1300 1.898445 4
1400 1.884813 4
1500 1.867632 4
1600 1.834088 4
1700 1.854575 4
1800 1.841249 4
1900 1.824077 4
2000 1.830929 4
