100 0.650082 8 0.065008 10
200 2.131184 8 0.213118 10
300 5.869480 8 0.586948 10
400 14.082078 8 1.408208 10
500 29.025271 8 2.902527 10
600 51.136208 8 5.113621 10
700 92.258597 8 9.225860 10
800 150.089488 8 15.008949 10
900 226.835313 8 22.683531 10
1000 325.877872 8 32.587787 10
1100 448.829857 8 44.882986 10
1200 607.074158 8 60.707416 10
1300 790.395767 8 79.039577 10
1400 1000.932938 8 100.093294 10
1500 1256.678816 8 125.667882 10
1600 1542.505953 8 154.250595 10
1700 1876.187634 8 187.618763 10
1800 2227.523714 8 222.752371 10
1900 2641.541412 8 264.154141 10
2000 3115.228208 8 311.522821 10
