2 0.010715s 10
2 0.012308s 20
2 0.013324s 30
2 0.015480s 40
2 0.018391s 50
2 0.024252s 60
2 0.031786s 70
2 0.049402s 80
2 0.071968s 90
2 0.123286s 100
2 0.531372s 200
2 2.608858s 300
2 10.860671s 400
2 25.898194s 500
2 54.424568s 600
2 82.043950s 700
2 130.044539s 800
2 175.125043s 900
2 257.237636s 1000
