100 0.041721 16
200 0.241958 16
300 0.291310 16
400 0.418038 16
500 0.450706 16
600 0.544568 16
700 0.700818 16
800 0.815972 16
900 0.761054 16
1000 0.909176 16
1100 0.980005 16
1200 1.054348 16
1300 1.010922 16
1400 1.113148 16
1500 1.144338 16
1600 1.141369 16
1700 1.195832 16
1800 1.251167 16
1900 1.256449 16
2000 1.296461 16
