50 6.045453 3 0.604545 10
100 9.390573 3 0.939057 10
150 9.324279 3 0.932428 10
200 9.236560 3 0.923656 10
250 8.985455 3 0.898545 10
300 9.360316 3 0.936032 10
350 10.539530 3 1.053953 10
400 11.092284 3 1.109228 10
450 11.550380 3 1.155038 10
500 11.521163 3 1.152116 10
550 13.061973 3 1.306197 10
600 13.411514 3 1.341151 10
650 14.601169 3 1.460117 10
700 16.704005 3 1.670400 10
750 16.359024 3 1.635902 10
800 19.365165 3 1.936517 10
850 19.370932 3 1.937093 10
900 22.122946 3 2.212295 10
950 21.141286 3 2.114129 10
1000 23.672099 3 2.367210 10
1050 26.226469 3 2.622647 10
1100 27.580562 3 2.758056 10
1150 26.135629 3 2.613563 10
1200 28.596183 3 2.859618 10
1250 31.039054 3 3.103905 10
1300 34.240933 3 3.424093 10
1350 36.142312 3 3.614231 10
1400 38.228869 3 3.822887 10
1450 40.832975 3 4.083298 10
1500 36.846463 3 3.684646 10
1550 38.241501 3 3.824150 10
1600 43.101343 3 4.310134 10
1650 45.305907 3 4.530591 10
1700 47.741722 3 4.774172 10
1750 49.687354 3 4.968735 10
1800 53.592921 3 5.359292 10
1850 56.983214 3 5.698321 10
1900 59.357143 3 5.935714 10
1950 49.664230 3 4.966423 10
2000 52.942963 3 5.294296 10
2050 55.539322 3 5.553932 10
2100 57.461420 3 5.746142 10
2150 61.163521 3 6.116352 10
2200 63.910332 3 6.391033 10
2250 66.209839 3 6.620984 10
2300 71.558531 3 7.155853 10
2350 74.028335 3 7.402834 10
2400 77.776293 3 7.777629 10
2450 81.494728 3 8.149473 10
2500 84.739408 3 8.473941 10
