100 0.033036 24
200 0.274007 24
300 0.597140 24
400 1.208102 24
500 1.693652 24
600 2.442422 24
700 2.845863 24
800 2.817676 24
900 2.683640 24
1000 2.528751 24
1100 2.287565 24
1200 2.223613 24
1300 2.096992 24
1400 2.018776 24
1500 1.937741 24
1600 1.892967 24
1700 1.846396 24
1800 1.830110 24
1900 1.805249 24
2000 1.799632 24
