50 3.694851 2 0.369485 10
100 5.889933 2 0.588993 10
150 6.228341 2 0.622834 10
200 6.479057 2 0.647906 10
250 6.474553 2 0.647455 10
300 6.277713 2 0.627771 10
350 8.034084 2 0.803408 10
400 8.715380 2 0.871538 10
450 8.970528 2 0.897053 10
500 9.075203 2 0.907520 10
550 10.551662 2 1.055166 10
600 10.772072 2 1.077207 10
650 12.960840 2 1.296084 10
700 13.159546 2 1.315955 10
750 12.496174 2 1.249617 10
800 14.943475 2 1.494348 10
850 14.021151 2 1.402115 10
900 16.031720 2 1.603172 10
950 15.457798 2 1.545780 10
1000 18.054764 2 1.805476 10
1050 18.937534 2 1.893753 10
1100 20.692037 2 2.069204 10
1150 19.301430 2 1.930143 10
1200 21.084646 2 2.108465 10
1250 23.332077 2 2.333208 10
1300 27.151106 2 2.715111 10
1350 28.921020 2 2.892102 10
1400 31.475408 2 3.147541 10
1450 34.030215 2 3.403022 10
