100 0.508942 8
200 0.927286 8
300 1.449114 8
400 1.711066 8
500 1.773570 8
600 1.790620 8
700 1.576034 8
800 1.438949 8
900 1.280036 8
1000 1.213291 8
1100 1.160493 8
1200 1.116229 8
1300 1.089904 8
1400 1.056013 8
1500 1.051609 8
1600 1.051849 8
1700 1.055634 8
1800 1.028053 8
1900 1.019836 8
2000 0.987633 8
