50 0.058752 2 0.005875 10
100 0.090025 2 0.009003 10
150 0.141610 2 0.014161 10
200 0.210285 2 0.021029 10
250 0.318702 2 0.031870 10
300 0.460196 2 0.046020 10
350 0.643428 2 0.064343 10
400 0.854619 2 0.085462 10
450 1.079520 2 0.107952 10
500 1.330677 2 0.133068 10
550 1.607463 2 0.160746 10
600 1.925679 2 0.192568 10
650 2.269484 2 0.226948 10
700 2.627819 2 0.262782 10
750 2.995642 2 0.299564 10
800 3.439001 2 0.343900 10
850 3.882909 2 0.388291 10
900 4.349250 2 0.434925 10
950 4.823981 2 0.482398 10
1000 5.377297 2 0.537730 10
1050 5.923555 2 0.592355 10
1100 6.457739 2 0.645774 10
1150 7.100455 2 0.710045 10
1200 7.733400 2 0.773340 10
1250 8.396553 2 0.839655 10
1300 9.020739 2 0.902074 10
1350 9.750500 2 0.975050 10
1400 10.503075 2 1.050308 10
1450 11.299179 2 1.129918 10
