100 0.142009 32
200 0.610863 32
300 1.242157 32
400 1.947002 32
500 2.719701 32
600 3.035681 32
700 3.311052 32
800 3.052753 32
900 3.219843 32
1000 3.029806 32
1100 2.801896 32
1200 2.521224 32
1300 2.371480 32
1400 2.227263 32
1500 2.116888 32
1600 2.032505 32
1700 1.988778 32
1800 1.950240 32
1900 1.915208 32
2000 1.896166 32
