50 0.656277 6 0.065628 10
100 0.718638 6 0.071864 10
150 1.313743 6 0.131374 10
200 2.276392 6 0.227639 10
250 3.393397 6 0.339340 10
300 4.814152 6 0.481415 10
350 6.829702 6 0.682970 10
400 9.389954 6 0.938995 10
450 12.301314 6 1.230131 10
500 15.930347 6 1.593035 10
550 20.317538 6 2.031754 10
600 25.222500 6 2.522250 10
650 31.093869 6 3.109387 10
700 37.740885 6 3.774088 10
750 45.463177 6 4.546318 10
800 54.181361 6 5.418136 10
850 63.827927 6 6.382793 10
900 74.569550 6 7.456955 10
950 86.645437 6 8.664544 10
1000 99.581672 6 9.958167 10
1050 113.863732 6 11.386373 10
1100 130.317176 6 13.031718 10
1150 146.877752 6 14.687775 10
1200 165.268894 6 16.526889 10
1250 185.431154 6 18.543115 10
1300 206.733915 6 20.673391 10
1350 229.703491 6 22.970349 10
1400 255.120777 6 25.512078 10
1450 282.235874 6 28.223587 10
