50 0.695882 6 0.069588 10
100 0.816077 6 0.081608 10
150 1.511240 6 0.151124 10
200 2.565969 6 0.256597 10
250 3.723424 6 0.372342 10
300 5.185904 6 0.518590 10
350 7.389576 6 0.738958 10
400 9.841880 6 0.984188 10
450 12.989091 6 1.298909 10
500 16.605197 6 1.660520 10
550 20.861217 6 2.086122 10
600 25.932817 6 2.593282 10
650 31.646545 6 3.164655 10
700 38.313586 6 3.831359 10
750 46.302501 6 4.630250 10
800 55.233686 6 5.523369 10
850 64.853036 6 6.485304 10
900 75.603643 6 7.560364 10
950 87.891795 6 8.789179 10
1000 100.772261 6 10.077226 10
1050 115.436808 6 11.543681 10
1100 131.532881 6 13.153288 10
1150 148.645214 6 14.864521 10
1200 166.863395 6 16.686339 10
1250 187.798292 6 18.779829 10
1300 209.233690 6 20.923369 10
1350 232.563610 6 23.256361 10
1400 257.344342 6 25.734434 10
1450 284.563983 6 28.456398 10
