2 0.000014s 10
2 0.000061s 20
2 0.000149s 30
2 0.000323s 40
2 0.000576s 50
2 0.000958s 60
2 0.001515s 70
2 0.002257s 80
2 0.003194s 90
2 0.004303s 100
2 0.037199s 200
2 0.354681s 300
2 1.052545s 400
2 2.130617s 500
2 3.717616s 600
2 5.918932s 700
2 8.841418s 800
2 12.586809s 900
2 17.247714s 1000
2 461.528525s 3000
