50 0.016089 1 0.001609 10
100 0.073606 1 0.007361 10
150 0.117504 1 0.011750 10
200 0.249238 1 0.024924 10
250 0.381994 1 0.038199 10
300 0.452865 1 0.045286 10
350 0.731957 1 0.073196 10
400 0.947893 1 0.094789 10
450 1.394796 1 0.139480 10
500 1.473864 1 0.147386 10
550 2.077309 1 0.207731 10
600 2.117003 1 0.211700 10
650 2.894388 1 0.289439 10
700 3.350059 1 0.335006 10
750 3.846561 1 0.384656 10
800 4.368314 1 0.436831 10
850 4.935008 1 0.493501 10
900 5.518216 1 0.551822 10
950 5.277540 1 0.527754 10
1000 6.805195 1 0.680519 10
1050 7.511907 1 0.751191 10
1100 8.225537 1 0.822554 10
1150 9.002103 1 0.900210 10
1200 9.782191 1 0.978219 10
1250 10.623565 1 1.062357 10
1300 11.475815 1 1.147582 10
1350 12.388366 1 1.238837 10
1400 13.298558 1 1.329856 10
1450 14.282303 1 1.428230 10
1500 15.266266 1 1.526627 10
