100 0.762015 1
200 0.962891 1
300 0.916462 1
400 1.047210 1
500 1.044565 1
600 1.062875 1
700 1.060934 1
800 1.040526 1
900 0.990984 1
1000 1.004841 1
1100 0.992737 1
1200 0.981337 1
1300 0.974855 1
1400 0.967470 1
1500 0.964294 1
1600 0.960636 1
1700 0.958393 1
1800 0.956315 1
1900 0.953617 1
2000 0.952557 1
